action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,12160716,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCCNS(=O)(=O)c1ccc(Oc2ccc(CC)cc2O)c(F)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '18.73', 'le': '0.38', 'lle': '3.05', 'sei': '8.75'}",,CHEMBL2178294,,CHEMBL2178294,6.62,0,http://www.openphacts.org/units/Nanomolar,1751155,=,1,1,=,,IC50,nM,,240.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.24
,,12160717,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(Oc2ccc(S(N)(=O)=O)cc2F)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '19.48', 'le': '0.39', 'lle': '3.54', 'sei': '6.77'}",,CHEMBL2178293,,CHEMBL2178293,6.07,0,http://www.openphacts.org/units/Nanomolar,1751154,=,1,1,=,,IC50,nM,,860.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.86
,,12160718,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(Oc2ccc(S(C)(=O)=O)cc2F)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '22.08', 'le': '0.45', 'lle': '3.56', 'sei': '10.78'}",,CHEMBL2178292,,CHEMBL2178292,6.85,0,http://www.openphacts.org/units/Nanomolar,1751153,=,1,1,=,,IC50,nM,,140.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.14
,,12160719,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(Oc2ccccc2NC)c(O)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2176870,J Med Chem,2012,,,CHEMBL2178314,,CHEMBL2178314,,0,http://www.openphacts.org/units/Nanomolar,1751176,=,1,1,=,,IC50,nM,,112000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,112.0
,,12160720,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(Oc2cc(C)ccc2N)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '17.99', 'le': '0.33', 'lle': '0.74', 'sei': '7.89'}",,CHEMBL2178313,,CHEMBL2178313,4.38,0,http://www.openphacts.org/units/Nanomolar,1751175,=,1,1,=,,IC50,nM,,42000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,42.0
,,12160721,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(Oc2ccccc2N)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '29.64', 'le': '0.55', 'lle': '3.47', 'sei': '12.25'}",,CHEMBL2178312,,CHEMBL2178312,6.80,0,http://www.openphacts.org/units/Nanomolar,1751174,=,1,1,=,,IC50,nM,,160.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.16
,,12160722,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(Oc2ccc(S(=O)(=O)CCC3OCCO3)cc2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '16.96', 'le': '0.34', 'lle': '3.14', 'sei': '7.82'}",,CHEMBL2178311,,CHEMBL2178311,6.42,0,http://www.openphacts.org/units/Nanomolar,1751173,=,1,1,=,,IC50,nM,,380.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.38
,,12160723,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(Oc2ccc(S(C)(=O)=O)cc2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '20.84', 'le': '0.42', 'lle': '2.94', 'sei': '9.58'}",,CHEMBL2178310,,CHEMBL2178310,6.09,0,http://www.openphacts.org/units/Nanomolar,1751172,=,1,1,=,,IC50,nM,,810.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.81
,,12160724,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCCc1ccc(Oc2cccc(NC(C)=O)c2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '15.27', 'le': '0.28', 'lle': '0.26', 'sei': '7.44'}",,CHEMBL2178309,,CHEMBL2178309,4.36,0,http://www.openphacts.org/units/Nanomolar,1751171,=,1,1,=,,IC50,nM,,44000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,44.0
,,12160725,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCCc1ccc(Oc2cccc(OC)c2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '21.32', 'le': '0.40', 'lle': '1.36', 'sei': '14.24'}",,CHEMBL2178308,,CHEMBL2178308,5.51,0,http://www.openphacts.org/units/Nanomolar,1751170,=,1,1,=,,IC50,nM,,3100.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,3.1
,,12160726,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCCc1ccc(Oc2ccc(OC)cc2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '25.70', 'le': '0.48', 'lle': '2.49', 'sei': '17.16'}",,CHEMBL2178307,,CHEMBL2178307,6.64,0,http://www.openphacts.org/units/Nanomolar,1751169,=,1,1,=,,IC50,nM,,230.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.23
,,12160727,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(CCCn2cncn2)ccc1Oc1cccc(F)n1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '16.42', 'le': '0.31', 'lle': '2.22', 'sei': '7.06'}",,CHEMBL2177117,,CHEMBL2177117,5.16,0,http://www.openphacts.org/units/Nanomolar,1751168,=,1,1,=,,IC50,nM,,6900.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,6.9
,,12160728,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(Cn2cncn2)ccc1Oc1cccc(F)n1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '18.46', 'le': '0.34', 'lle': '2.92', 'sei': '7.23'}",,CHEMBL2178306,,CHEMBL2178306,5.28,0,http://www.openphacts.org/units/Nanomolar,1751167,=,1,1,=,,IC50,nM,,5200.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,5.2
,,12160729,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(Cn2ccnc2)ccc1Oc1cccc(F)n1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '14.90', 'le': '0.28', 'lle': '1.29', 'sei': '7.07'}",,CHEMBL2178326,,CHEMBL2178326,4.25,0,http://www.openphacts.org/units/Nanomolar,1751188,=,1,1,=,,IC50,nM,,56000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,56.0
,,12160730,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(C(O)C(F)(F)F)ccc1Oc1cccc(F)n1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '18.04', 'le': '0.36', 'lle': '2.16', 'sei': '8.74'}",,CHEMBL2178325,,CHEMBL2178325,5.47,0,http://www.openphacts.org/units/Nanomolar,1751187,=,1,1,=,,IC50,nM,,3400.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,3.4
,,12160731,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,COCc1ccc(Oc2cccc(F)n2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '19.47', 'le': '0.37', 'lle': '1.98', 'sei': '9.41'}",,CHEMBL2178324,,CHEMBL2178324,4.85,0,http://www.openphacts.org/units/Nanomolar,1751186,=,1,1,=,,IC50,nM,,14000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,14.0
,,12160732,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,OCc1ccc(Oc2cccc(F)n2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '19.29', 'le': '0.36', 'lle': '2.33', 'sei': '7.25'}",,CHEMBL2178323,,CHEMBL2178323,4.54,0,http://www.openphacts.org/units/Nanomolar,1751185,=,1,1,=,,IC50,nM,,29000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,29.0
,,12160733,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2ccc(Oc3cccc(F)n3)c(O)c2)cc1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '17.56', 'le': '0.32', 'lle': '0.50', 'sei': '12.25'}",,CHEMBL2178322,,CHEMBL2178322,5.19,0,http://www.openphacts.org/units/Nanomolar,1751184,=,1,1,=,,IC50,nM,,6500.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,6.5
,,12160734,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(C(F)=C(F)F)ccc1Oc1cccc(F)n1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '21.29', 'le': '0.41', 'lle': '1.82', 'sei': '14.33'}",,CHEMBL2178321,,CHEMBL2178321,6.07,0,http://www.openphacts.org/units/Nanomolar,1751183,=,1,1,=,,IC50,nM,,850.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.85
,,12160735,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(CC(F)(F)F)ccc1Oc1cccc(F)n1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '22.03', 'le': '0.43', 'lle': '2.51', 'sei': '14.94'}",,CHEMBL2178320,,CHEMBL2178320,6.33,0,http://www.openphacts.org/units/Nanomolar,1751182,=,1,1,=,,IC50,nM,,470.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.47
,,12160736,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)Cc1ccc(Oc2cccc(F)n2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '23.90', 'le': '0.45', 'lle': '2.32', 'sei': '14.74'}",,CHEMBL2178319,,CHEMBL2178319,6.24,0,http://www.openphacts.org/units/Nanomolar,1751181,=,1,1,=,,IC50,nM,,570.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.57
,,12160737,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCCc1ccc(Oc2cccc(F)n2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '24.32', 'le': '0.46', 'lle': '2.34', 'sei': '14.20'}",,CHEMBL2178318,,CHEMBL2178318,6.01,0,http://www.openphacts.org/units/Nanomolar,1751180,=,1,1,=,,IC50,nM,,970.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.97
,,12160738,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,CCc1ccc(Oc2cccc(F)n2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '26.71', 'le': '0.50', 'lle': '2.95', 'sei': '14.71'}",,CHEMBL2178317,,CHEMBL2178317,6.23,0,http://www.openphacts.org/units/Nanomolar,1751179,=,1,1,=,,IC50,nM,,590.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.59
,,12160739,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(Oc2cccc(F)n2)c(O)c1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '24.89', 'le': '0.47', 'lle': '2.43', 'sei': '12.88'}",,CHEMBL2178316,,CHEMBL2178316,5.46,0,http://www.openphacts.org/units/Nanomolar,1751178,=,1,1,=,,IC50,nM,,3500.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,3.5
,,12160740,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(Br)ccc1Oc1cccc(F)n1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '24.36', 'le': '0.59', 'lle': '3.44', 'sei': '16.34'}",,CHEMBL2178315,,CHEMBL2178315,6.92,0,http://www.openphacts.org/units/Nanomolar,1751177,=,1,1,=,,IC50,nM,,120.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.12
,,12160741,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(Cl)ccc1Oc1cccc(F)n1,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '26.12', 'le': '0.53', 'lle': '2.89', 'sei': '14.78'}",,CHEMBL2178327,,CHEMBL2178327,6.26,0,http://www.openphacts.org/units/Nanomolar,1751190,=,1,1,=,,IC50,nM,,550.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.55
,,12160742,[],CHEMBL2188149,Inhibition of Escherichia coli FabI using crotonoyl-CoA as substrate preincubated for 90 mins,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL2176870,J Med Chem,2012,"{'bei': '23.38', 'le': '0.54', 'lle': '1.63', 'sei': '22.98'}",,CHEMBL849,TRICLOSAN,CHEMBL849,6.77,0,http://www.openphacts.org/units/Nanomolar,1751189,=,1,1,=,,IC50,nM,,170.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.17
,,13318320,[],CHEMBL2389279,Inhibition of Escherichia coli FabI using 2-dodecenoyl-CoA as substrate at pH 8,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O,,,CHEMBL2384958,J Nat Prod,2013,"{'bei': '12.57', 'le': '0.24', 'lle': '2.20', 'sei': '3.57'}",,CHEMBL367881,(+)-USNIC ACID,CHEMBL367881,4.33,0,http://www.openphacts.org/units/Nanomolar,1897181,=,1,1,=,,IC50,nM,,47000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,47.0
,,13318321,[],CHEMBL2389279,Inhibition of Escherichia coli FabI using 2-dodecenoyl-CoA as substrate at pH 8,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2384958,J Nat Prod,2013,,,CHEMBL176570,PSOROMIC ACID,CHEMBL176570,,0,http://www.openphacts.org/units/Nanomolar,1897183,>,1,1,>,,IC50,nM,,200000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,200.0
,,13318322,[],CHEMBL2389279,Inhibition of Escherichia coli FabI using 2-dodecenoyl-CoA as substrate at pH 8,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)/C(=C1/OC(=O)C(c2ccccc2)=C1O)c1ccccc1,,,CHEMBL2384958,J Nat Prod,2013,"{'bei': '12.64', 'le': '0.23', 'lle': '0.98', 'sei': '5.60'}",,CHEMBL463212,VULPINIC ACID,CHEMBL463212,4.08,0,http://www.openphacts.org/units/Nanomolar,1897185,=,1,1,=,,IC50,nM,,84000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,84.0
,,13318323,[],CHEMBL2389279,Inhibition of Escherichia coli FabI using 2-dodecenoyl-CoA as substrate at pH 8,B,,,BAO_0000190,BAO_0000019,assay format,COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1,,,CHEMBL2384958,J Nat Prod,2013,"{'bei': '12.17', 'le': '0.23', 'lle': '1.41', 'sei': '3.57'}",,CHEMBL1484978,EVERNIC ACID,CHEMBL1484978,4.05,0,http://www.openphacts.org/units/Nanomolar,1897184,=,1,1,=,,IC50,nM,,90000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,90.0
,,13318324,[],CHEMBL2389279,Inhibition of Escherichia coli FabI using 2-dodecenoyl-CoA as substrate at pH 8,B,,,BAO_0000190,BAO_0000019,assay format,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL2384958,J Nat Prod,2013,"{'bei': '28.67', 'le': '0.67', 'lle': '3.16', 'sei': '28.18'}",,CHEMBL849,TRICLOSAN,CHEMBL849,8.30,0,http://www.openphacts.org/units/Nanomolar,1897186,=,1,1,=,,IC50,nM,,5.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.005
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433246,[],CHEMBL4677026,Inhibition of Escherichia coli FabI using trans-2-octanoyl-N-acetylcysteamine as substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,,,CHEMBL4673265,Bioorg Med Chem Lett,2020,"{'bei': '11.56', 'le': '0.22', 'lle': '3.07', 'sei': '2.69'}",,CHEMBL297453,EPIGALOCATECHIN GALLATE,CHEMBL297453,5.30,0,http://www.openphacts.org/units/Nanomolar,3515259,=,1,1,=,,IC50,nM,,5000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433316,[],CHEMBL4677083,Inhibition of Wild type Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)=CCC[C@@H](C)c1ccc(C)c(O)c1,,,CHEMBL4673265,Bioorg Med Chem Lett,2020,"{'bei': '21.83', 'le': '0.41', 'lle': '0.22', 'sei': '23.56'}",,CHEMBL460033,XANTHORRIZOL,CHEMBL460033,4.77,0,http://www.openphacts.org/units/Nanomolar,3515256,=,1,1,=,,IC50,nM,,17130.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,17.13
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433317,[],CHEMBL4677084,Inhibition of Escherichia coli FabI F203L mutant,B,P0AEK4,F203L,BAO_0000190,BAO_0000019,assay format,CC(C)=CCC[C@@H](C)c1ccc(C)c(O)c1,,,CHEMBL4673265,Bioorg Med Chem Lett,2020,"{'bei': '18.87', 'le': '0.35', 'lle': '-0.43', 'sei': '20.37'}",,CHEMBL460033,XANTHORRIZOL,CHEMBL460033,4.12,0,http://www.openphacts.org/units/Nanomolar,3515256,=,1,1,=,,IC50,nM,,75660.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,75.66
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433318,[],CHEMBL4677085,Inhibition of Escherichia coli FabI F203V mutant,B,P0AEK4,F203V,BAO_0000190,BAO_0000019,assay format,CC(C)=CCC[C@@H](C)c1ccc(C)c(O)c1,,,CHEMBL4673265,Bioorg Med Chem Lett,2020,"{'bei': '19.43', 'le': '0.36', 'lle': '-0.31', 'sei': '20.97'}",,CHEMBL460033,XANTHORRIZOL,CHEMBL460033,4.24,0,http://www.openphacts.org/units/Nanomolar,3515256,=,1,1,=,,IC50,nM,,57330.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,57.33
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433319,[],CHEMBL4677086,Inhibition of Escherichia coli FabI Y156V mutant,B,P0AEK4,Y156V,BAO_0000190,BAO_0000019,assay format,CC(C)=CCC[C@@H](C)c1ccc(C)c(O)c1,,,CHEMBL4673265,Bioorg Med Chem Lett,2020,"{'bei': '20.26', 'le': '0.38', 'lle': '-0.13', 'sei': '21.87'}",,CHEMBL460033,XANTHORRIZOL,CHEMBL460033,4.42,0,http://www.openphacts.org/units/Nanomolar,3515256,=,1,1,=,,IC50,nM,,37660.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,37.66
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22433320,[],CHEMBL4677087,Inhibition of Escherichia coli FabI G93V mutant,B,P0AEK4,G93V,BAO_0000190,BAO_0000019,assay format,CC(C)=CCC[C@@H](C)c1ccc(C)c(O)c1,,,CHEMBL4673265,Bioorg Med Chem Lett,2020,"{'bei': '21.55', 'le': '0.40', 'lle': '0.15', 'sei': '23.26'}",,CHEMBL460033,XANTHORRIZOL,CHEMBL460033,4.71,0,http://www.openphacts.org/units/Nanomolar,3515256,=,1,1,=,,IC50,nM,,19740.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,19.74
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24763446,[],CHEMBL5124418,Inhibition of Escherichia coli FabL assessed as measuring NADH consumption rate,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)NC[C@@H](N)C(=O)N3)oc2ccccc12.Cl,,,CHEMBL5120880,J Med Chem,2022,,,CHEMBL5190472,,CHEMBL5221866,,0,http://www.openphacts.org/units/Nanomolar,3863807,<,1,1,<,,IC50,nM,,10.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,nM,UO_0000065,,10.0
